8,8,7,5,7,6,5,3,6,5,11,8,8,6,852,3453,1242,267,139,58,38,30,21,14,18,11,11,6,7,15,52,260,288,102,29,22,18,11,13,17,8,14,8,8,8,9,7,6,7,8,12,9,7,15,8,7,3,6,10,5,9,8,12,14,9,6,0,2,16,12,6,9,7,8,6,8,10,8,9,3,13,7,6,8,9,10,9,7,9,12,4,9,3,7,8,9,7,6,5,7,7,3,5,7,9,3,8,7,4,6,7,7,4,9,7,3,6,8,10,3,7,4,3,6,6,4,7,7
9,6,5,8,10,5,10,9,7,3,9,11,6,6,187,3335,1855,315,129,57,32,28,25,16,22,18,10,10,16,9,18,165,315,276,133,36,24,18,10,11,10,12,11,11,7,12,14,11,11,12,11,13,14,15,13,10,6,12,12,11,12,9,13,14,18,10,8,13,8,9,15,10,10,11,5,12,10,12,9,11,9,6,6,8,10,8,10,9,7,5,8,8,4,3,9,9,11,10,4,8,9,11,8,10,5,6,14,6,10,8,11,13,8,5,16,12,8,5,4,3,8,8,5,6,6,12,7,9
8,2,9,8,8,3,4,4,8,8,5,9,9,5,1025,3655,1086,240,111,57,47,39,13,17,13,17,18,14,7,9,34,292,354,160,39,20,19,13,10,11,10,7,10,9,12,8,7,7,8,5,9,16,7,9,10,9,9,10,7,11,9,8,9,7,10,5,4,5,14,13,6,8,9,15,11,13,6,7,3,6,6,3,4,11,11,3,4,7,14,8,6,7,9,3,5,6,2,7,5,10,5,7,10,12,7,5,8,7,7,4,7,7,8,11,13,4,10,7,6,7,4,9,4,6,9,7,9,6
11,15,11,13,11,13,10,11,9,15,12,14,20,9,16,1257,1397,249,106,54,35,22,29,14,10,18,14,17,17,11,13,41,447,1045,455,125,50,27,21,20,16,21,10,12,17,15,15,22,18,16,12,17,14,12,13,19,12,8,11,17,11,17,15,22,12,13,15,21,11,19,24,8,18,11,9,10,11,7,14,16,13,14,13,15,14,9,8,17,6,9,14,10,11,15,19,11,18,7,12,11,11,9,12,12,6,10,13,17,20,20,12,9,15,11,13,10,16,15,14,13,6,5,16,18,18,15,10,12
5,6,17,7,8,4,11,6,12,9,10,5,7,3,10,4578,5220,780,332,161,92,55,29,16,19,19,14,17,15,8,16,19,564,781,227,74,25,16,8,11,10,10,9,8,10,3,9,10,11,12,14,10,9,5,16,5,7,11,10,13,10,7,4,10,11,4,7,6,7,13,13,11,12,9,8,7,13,11,8,11,11,9,10,4,5,9,11,7,7,8,12,6,11,3,10,7,4,9,3,12,5,12,6,6,9,9,6,9,14,11,6,7,10,6,6,4,8,6,3,9,9,10,5,10,7,7,4,16
6,6,12,13,8,11,11,11,11,12,7,7,10,10,139,1269,700,126,55,27,24,13,13,14,21,12,12,11,11,8,28,3489,4253,900,271,136,64,34,19,13,14,8,14,13,8,12,7,7,16,18,19,9,12,12,18,14,11,11,16,15,11,12,11,10,11,9,17,10,10,7,15,9,7,13,9,7,10,12,21,10,11,9,9,10,7,13,9,9,9,10,14,10,15,9,12,13,7,11,11,5,10,7,12,10,10,14,7,6,8,10,7,8,8,13,7,3,9,6,9,12,7,8,12,7,8,9,15,14
6,9,5,9,8,8,5,10,5,13,5,8,4,8,559,5710,3039,510,233,122,60,49,23,30,12,14,16,6,16,8,16,282,759,265,73,36,18,9,8,12,8,11,3,5,8,6,14,14,6,7,10,10,10,9,10,10,9,10,14,9,10,6,11,6,7,10,5,9,11,4,4,4,8,8,9,8,7,3,6,12,8,9,5,8,9,5,5,11,7,6,10,7,3,12,14,12,10,10,10,12,6,6,5,5,3,5,12,8,2,10,13,5,8,4,6,10,3,7,8,6,9,9,6,7,5,6,6,9
13,17,17,21,14,18,16,19,24,11,16,22,11,13,15,1007,1084,210,88,47,39,32,24,21,24,19,18,14,14,19,18,300,3290,2504,480,167,98,63,39,29,18,20,17,15,21,15,18,18,16,18,23,14,13,15,14,18,22,15,25,12,26,25,14,13,11,20,20,19,7,17,8,15,24,19,13,23,15,15,15,14,15,18,12,18,14,21,18,14,12,10,17,16,15,16,8,21,16,11,12,9,16,14,13,19,8,16,18,19,12,14,13,18,20,16,10,18,14,10,15,16,14,15,18,15,17,13,17,13
4,3,6,4,12,16,5,10,8,7,3,5,6,8,17,2499,3023,464,192,109,56,32,21,20,12,12,17,11,12,13,18,34,296,359,156,44,15,17,12,13,13,6,13,11,12,11,10,2,7,11,11,10,8,8,13,8,10,11,11,9,10,7,6,6,6,10,9,10,14,8,12,5,6,9,5,7,10,7,5,6,7,8,8,13,5,8,6,10,9,5,4,9,10,9,10,8,10,9,6,8,6,5,9,12,9,7,11,7,12,7,8,6,9,8,10,3,5,8,4,10,7,14,5,5,10,6,15,14
6,3,9,9,7,6,5,5,5,8,8,13,4,12,117,2076,1303,194,104,52,27,30,10,17,15,7,10,12,11,14,8,153,549,417,134,58,23,16,15,10,6,15,12,12,8,12,15,6,9,11,8,8,10,12,8,10,11,14,11,13,7,15,8,12,13,11,8,16,12,8,14,7,5,11,8,9,10,10,13,9,5,4,11,6,9,7,10,10,11,4,13,6,7,15,8,12,8,12,9,11,7,11,7,9,5,4,4,8,7,5,6,4,7,11,10,8,10,11,11,10,11,9,8,9,7,7,10,8
5,10,10,5,5,7,13,4,1,7,6,5,7,4,774,2797,746,190,84,58,34,19,21,23,11,13,8,11,15,8,37,352,598,175,51,21,19,10,17,10,11,9,10,14,10,10,4,7,12,7,17,9,9,9,7,7,10,13,6,8,10,5,12,7,5,8,8,10,12,8,11,6,4,4,4,10,7,3,5,8,7,8,12,10,5,10,4,10,12,12,8,9,4,5,9,7,8,14,6,8,6,8,11,9,5,7,3,6,8,7,6,8,4,3,9,6,10,7,8,4,3,8,10,8,7,7,6,11
4,7,11,7,4,6,6,9,7,5,7,9,9,9,12,1643,1778,267,114,55,40,27,14,17,8,15,13,12,9,8,7,20,289,793,462,136,55,32,15,11,9,13,5,5,11,2,12,8,5,3,8,9,12,8,7,8,13,7,15,12,11,19,9,13,8,10,7,5,9,7,6,9,9,6,11,9,13,10,9,8,2,8,6,10,8,9,5,13,10,6,9,10,7,10,10,9,4,14,6,6,8,8,15,9,7,6,7,10,7,8,6,9,6,3,3,5,7,4,10,10,3,6,6,6,7,10,2,6
6,5,7,3,6,8,2,9,11,11,4,7,13,9,12,2374,2621,414,172,79,58,29,17,25,13,13,19,15,8,9,12,115,1832,1426,296,89,52,24,14,8,11,7,0,10,9,15,7,14,5,9,5,6,15,10,7,12,10,11,13,14,13,10,15,7,15,9,9,15,9,8,5,7,11,7,8,4,7,12,11,10,5,7,5,6,5,12,10,7,6,9,8,8,7,3,10,10,7,9,11,8,8,6,12,12,5,9,9,9,11,6,7,3,4,6,4,7,7,9,4,7,9,9,8,10,7,10,6,8
8,6,10,14,15,10,11,4,9,10,9,8,8,5,190,1443,709,148,75,35,33,16,23,16,16,19,18,10,12,11,7,1825,3559,1021,275,109,65,35,21,18,13,9,13,11,13,16,8,5,16,16,21,15,5,12,15,12,14,17,13,16,14,11,15,9,12,8,6,7,12,17,6,13,14,10,11,18,8,10,9,11,10,12,15,9,13,10,14,10,11,15,11,9,12,11,10,5,12,7,12,11,8,10,9,12,15,11,6,17,8,16,11,8,10,14,12,6,13,12,8,12,5,9,12,9,7,8,7,4
16,19,17,17,15,16,19,17,18,14,19,17,17,8,348,3140,1637,281,141,70,57,45,31,24,23,21,28,25,18,20,30,967,1511,419,117,58,36,22,28,20,19,19,18,24,18,18,19,27,18,20,26,20,18,18,18,21,13,19,22,27,21,22,22,26,18,28,16,18,13,22,12,23,14,14,17,20,21,22,17,18,14,20,15,13,20,17,10,20,25,11,18,21,19,16,17,22,15,14,28,21,17,19,21,17,18,20,21,25,21,16,16,18,15,21,18,23,22,20,16,26,20,14,14,25,23,17,15,23
10,12,6,4,12,9,12,9,13,13,9,10,8,14,11,1113,1301,232,90,46,29,21,16,15,11,18,15,14,11,8,14,68,2115,2241,538,176,67,49,9,10,7,14,9,14,9,7,18,12,11,17,17,11,13,10,19,7,8,9,21,18,14,17,21,14,13,10,11,12,13,3,7,8,6,5,6,10,13,6,7,11,15,16,8,7,6,7,6,12,10,13,9,9,3,8,10,5,9,8,9,16,8,10,6,10,8,15,11,9,13,8,7,12,12,5,7,5,12,9,11,8,10,7,7,16,6,5,10,4
8,3,9,5,6,6,8,11,8,9,4,5,6,3,17,2003,2263,404,165,77,44,30,17,13,8,19,15,9,12,14,16,50,279,390,171,56,23,18,14,11,10,15,10,9,13,13,9,10,8,13,7,9,20,13,6,3,11,6,10,13,14,12,12,9,9,19,6,6,9,5,7,9,6,7,10,7,10,13,10,5,11,11,9,5,6,8,10,9,4,11,6,8,8,7,7,7,6,5,7,8,8,12,10,9,12,9,8,5,3,12,5,10,8,5,4,9,9,11,11,9,5,12,7,9,6,7,10,8
19,15,20,10,16,16,17,17,16,8,8,14,9,17,136,2770,1700,258,133,71,43,29,25,26,20,27,15,13,19,16,17,149,405,367,138,40,26,19,14,12,17,13,9,3,18,14,17,7,10,14,14,11,10,12,16,7,10,12,11,13,6,16,16,14,11,10,16,16,14,17,12,12,13,13,18,11,16,16,10,18,14,15,9,14,7,6,24,17,8,14,12,12,16,20,12,13,15,9,9,13,10,9,9,14,11,8,8,11,15,6,16,10,12,15,9,12,16,7,9,11,13,20,16,8,9,11,15,11
8,12,8,7,5,8,5,8,5,5,7,9,8,9,631,2158,632,160,77,30,27,23,14,18,8,14,8,11,17,5,43,586,758,255,83,32,20,14,11,4,10,5,7,11,11,5,12,11,14,9,5,9,10,10,7,6,10,17,13,11,10,12,11,11,11,11,9,16,5,10,5,12,7,8,8,7,10,4,4,6,6,10,6,4,10,8,10,8,6,7,4,9,8,9,8,7,7,10,10,9,8,9,5,9,10,11,8,7,4,7,7,6,10,10,7,4,7,8,6,10,5,8,5,6,13,3,9,5
5,8,6,9,4,11,7,2,7,9,7,5,9,11,10,2435,2635,443,192,100,53,35,23,13,12,8,14,14,10,16,13,28,229,448,349,103,48,23,16,8,12,11,8,13,12,7,4,9,10,15,7,7,8,4,7,6,6,9,16,7,9,15,12,15,12,7,12,14,4,9,6,11,7,5,7,10,12,7,11,7,7,11,10,8,3,7,3,7,6,6,7,10,8,6,8,13,9,8,4,3,9,6,6,8,7,7,3,8,6,8,6,10,11,8,3,6,12,3,10,13,6,2,11,11,7,7,9,10
9,12,12,6,13,10,12,1,8,6,6,2,4,7,10,1453,1588,272,112,79,34,28,16,20,13,22,12,16,20,8,6,390,3613,2254,411,160,67,42,28,16,10,12,10,7,10,17,15,9,12,11,8,16,10,7,10,9,11,10,12,11,11,13,11,4,12,8,5,8,14,13,9,2,11,4,8,7,9,8,4,16,5,11,12,5,6,12,11,5,9,7,9,9,13,10,11,10,6,6,8,10,5,4,10,6,8,8,10,7,6,5,5,14,6,9,8,12,5,4,6,13,9,6,11,7,8,6,8,11
5,4,9,9,7,6,9,6,9,3,10,12,7,15,177,1899,940,159,86,44,29,17,15,18,11,8,17,9,14,9,15,361,1840,1067,193,75,37,21,15,10,16,7,7,11,13,20,8,9,10,11,13,6,13,7,10,8,9,9,14,8,7,7,17,15,6,6,5,11,16,9,13,7,6,11,4,10,5,10,4,7,12,12,9,15,5,9,9,7,9,8,16,5,5,12,7,7,10,13,7,8,8,6,9,11,5,9,13,14,8,2,15,10,5,9,9,6,4,6,8,12,8,8,7,11,14,6,5,7
15,20,20,12,10,18,23,20,19,16,18,15,26,16,216,2015,1135,207,100,63,55,32,22,32,27,18,11,22,15,26,23,2187,2329,494,164,62,39,31,20,25,25,19,21,18,16,16,24,20,16,14,24,16,17,17,23,25,16,26,24,25,29,20,25,24,18,14,29,17,29,15,21,29,18,22,16,17,15,26,13,19,11,15,21,18,20,9,20,9,21,15,19,20,23,19,15,13,12,10,17,16,21,14,16,16,19,21,11,10,13,18,16,15,14,13,17,11,19,16,23,17,18,8,16,24,23,13,24,14
11,12,9,10,6,11,18,7,8,21,15,8,5,15,10,1274,1487,224,132,58,39,25,17,18,15,18,13,7,18,12,17,41,685,1309,455,116,53,33,23,24,24,14,13,9,15,16,19,20,14,13,16,15,8,15,14,14,19,13,12,18,15,14,12,14,13,11,12,14,10,18,26,12,13,11,11,10,12,14,10,13,14,13,19,17,17,8,8,15,9,13,16,18,12,14,8,7,9,12,17,13,12,12,16,8,13,12,12,13,14,15,14,8,18,14,14,18,14,8,15,10,7,14,18,11,7,16,6,16
9,21,11,11,14,7,6,19,9,5,12,11,12,8,25,1784,1918,367,134,68,45,29,28,19,22,10,18,20,19,14,18,43,321,496,200,75,25,23,17,14,12,14,11,13,17,9,12,16,17,18,15,17,14,15,12,10,13,20,12,17,12,7,14,9,11,19,18,23,13,12,8,12,14,11,16,12,9,8,12,12,11,6,14,14,14,12,10,16,9,15,18,12,12,18,14,9,11,15,14,14,14,11,8,15,14,11,13,10,15,16,16,3,11,13,17,6,10,5,13,9,13,15,11,19,11,13,16,12
8,6,4,15,11,11,6,5,8,6,4,5,5,5,124,2973,1842,278,130,56,31,26,22,11,23,4,12,18,9,9,12,172,313,269,125,33,22,19,14,11,10,11,10,12,20,14,13,9,9,7,11,13,10,9,11,6,7,9,6,8,9,13,15,10,18,12,9,8,6,15,9,9,11,7,8,8,8,10,9,17,13,9,7,11,12,5,20,7,9,8,7,8,6,5,9,11,9,6,7,5,7,9,11,14,13,10,8,13,9,12,6,6,10,12,7,12,9,13,8,10,10,11,11,13,7,11,10,10
10,3,17,11,5,8,3,4,4,8,7,4,6,11,590,2003,623,155,70,58,23,17,16,13,8,14,12,13,5,13,44,740,957,274,75,32,21,16,14,8,11,7,14,10,7,13,10,9,8,6,6,11,11,10,6,10,8,13,13,6,9,7,14,11,11,8,10,7,6,7,10,10,7,9,10,8,12,11,7,9,7,11,3,4,11,6,7,13,3,8,11,7,10,5,4,10,8,7,3,9,4,3,8,8,11,17,8,8,4,8,9,9,7,4,11,12,8,9,5,7,8,8,6,3,7,8,4,4
12,5,13,9,6,6,7,8,7,3,16,8,12,10,14,3619,3908,619,252,112,65,39,30,19,13,16,9,15,9,7,14,43,227,278,179,73,39,16,16,12,8,11,7,8,7,4,14,11,8,12,13,4,10,15,9,10,10,11,13,11,11,10,11,6,14,10,13,7,7,13,9,7,9,7,7,8,5,12,11,8,5,10,8,9,15,9,12,11,7,9,10,9,4,7,14,14,14,8,8,7,11,6,3,5,8,9,8,8,4,8,11,9,6,8,10,11,13,6,7,8,12,6,4,6,8,9,9,9
12,12,10,4,6,5,7,8,12,11,12,7,10,6,13,1199,1159,212,100,56,26,29,22,24,23,11,10,9,10,11,13,780,4942,2644,481,179,91,50,25,20,14,9,18,12,10,9,16,13,9,7,14,13,16,15,13,6,12,10,18,11,11,11,10,9,14,6,10,9,7,10,10,16,8,9,7,10,11,6,11,13,13,14,2,14,7,13,10,10,10,14,9,10,11,11,8,9,17,8,5,8,6,13,7,7,11,11,10,5,14,5,8,4,6,3,15,8,6,10,6,13,7,9,8,8,4,12,7,7
4,8,6,9,6,7,10,7,6,6,15,9,10,8,190,2169,1160,204,86,46,25,26,26,16,17,13,13,7,12,6,11,159,530,546,151,57,26,19,14,13,12,5,9,7,13,14,10,9,4,11,14,12,17,16,4,9,4,10,14,17,14,6,11,14,5,17,12,15,9,10,10,10,9,8,10,11,11,7,10,11,10,12,12,14,6,11,9,11,11,12,9,8,5,12,6,5,14,8,13,6,13,11,13,10,9,4,10,9,6,10,7,10,12,7,9,8,8,5,9,4,6,13,7,6,6,11,8,8
6,6,10,9,15,2,8,2,5,9,10,8,13,6,191,1531,804,139,60,37,28,18,18,15,17,11,12,11,9,10,54,3063,2742,496,194,70,44,25,12,11,12,4,13,12,9,4,15,8,17,10,19,17,5,6,9,6,11,12,10,14,18,6,12,11,11,9,8,13,15,11,8,13,11,6,6,18,10,6,9,9,7,13,5,7,12,11,6,4,8,7,7,8,9,5,10,5,7,3,7,8,8,10,7,8,8,10,8,8,8,6,8,8,11,9,13,8,12,9,13,10,5,10,10,8,10,11,6,10
5,11,14,18,18,14,19,11,15,11,12,10,11,9,14,1612,1767,259,116,73,32,26,27,24,32,16,16,17,19,9,18,47,236,473,322,100,52,32,20,18,13,13,22,14,11,21,14,12,14,9,16,16,15,8,16,16,12,16,18,15,23,23,20,19,18,14,14,19,16,20,9,18,12,15,25,7,12,11,16,10,18,17,9,18,13,13,14,16,15,9,11,12,5,9,19,8,16,11,12,8,12,15,15,19,11,19,6,17,14,12,10,13,10,12,12,12,11,11,6,15,12,11,11,18,10,13,14,11
10,2,5,7,3,8,6,7,10,3,13,8,10,7,14,1477,1675,246,104,53,30,29,14,19,18,19,11,11,13,9,8,41,360,571,237,61,39,6,12,12,12,7,8,9,11,13,15,12,10,7,2,15,16,7,6,5,7,12,13,7,8,10,11,8,8,14,11,8,14,9,15,10,8,5,9,14,11,12,4,6,6,2,9,12,10,7,10,14,7,10,8,5,8,12,9,13,8,11,8,11,7,10,8,7,4,9,9,9,3,6,4,4,3,9,6,11,12,7,7,9,6,11,8,6,7,9,11,9
12,14,12,14,10,10,11,8,10,7,11,11,9,11,180,3762,2328,353,169,80,45,36,23,18,18,21,21,12,16,10,16,202,354,191,90,35,24,13,13,17,13,14,8,12,12,11,5,14,18,4,9,12,10,12,16,8,11,9,13,17,17,10,11,4,6,14,8,6,11,14,11,13,11,9,9,9,13,5,8,7,4,7,12,10,8,7,8,16,8,12,10,6,9,9,7,11,12,13,12,8,10,7,9,6,7,8,3,11,16,12,10,10,15,14,11,9,11,9,15,10,11,4,9,10,10,8,15,15